"","1","2","3","4","5","6","7","8","9","10","11","12"
"1",0,1.01190237541163,0.032207444,0.208506678,0.247784631,0.30003328,1.04300885819429,0.100419658,1.03606552609656,1.04013368467227,0.33767634,1.00362123321443
"2",1.01190237541163,0,1.01732576021431,1.00144404648622,1.00431873976107,1.01049903837536,0.14167819,1.00147460478586,2.00337489385099,2.00431165608227,1.01659401903336,0.069566609
"3",0.032207444,1.01732576021431,0,0.240714122,0.279992075,0.332240724,1.05261528966882,0.132627102,1.04495188022824,1.04945095198605,0.369883784,1.00686629671646
"4",0.208506678,1.00144404648622,0.240714122,0,0.039277953,0.091526602,1.00385733133094,0.10808702,1.00194974328141,1.003009207605,0.129169662,1.00757607440952
"5",0.247784631,1.00431873976107,0.279992075,0.039277953,0,0.052248649,1.00118221912075,0.147364973,1.00026904545904,1.00073542960621,0.089891709,1.01313393315613
"6",0.30003328,1.01049903837536,0.332240724,0.091526602,0.052248649,0,1.00000651166143,0.199613622,1.00042187103556,1.0000964588421,0.0376430600000001,1.02282064151355
"7",1.04300885819429,0.14167819,1.05261528966882,1.00385733133094,1.00118221912075,1.00000651166143,0,1.01902791628461,2.0001618110875,2.00002642469934,1.00085049589258,0.211244799
"8",0.100419658,1.00147460478586,0.132627102,0.10808702,0.147364973,0.199613622,1.01902791628461,0,1.01444164254501,1.01710045330593,0.237256682,1.00011612155497
"9",1.03606552609656,2.00337489385099,1.04495188022824,1.00194974328141,1.00026904545904,1.00042187103556,2.0001618110875,1.01444164254501,0,0.015160486,1.00222153465931,2.00861217298412
"10",1.04013368467227,2.00431165608227,1.04945095198605,1.003009207605,1.00073542960621,1.0000964588421,2.00002642469934,1.01710045330593,0.015160486,0,1.00132693827183,2.01007125198546
"11",0.33767634,1.01659401903336,0.369883784,0.129169662,0.089891709,0.0376430600000001,1.00085049589258,0.237256682,1.00222153465931,1.00132693827183,0,1.03138477677161
"12",1.00362123321443,0.069566609,1.00686629671646,1.00757607440952,1.01313393315613,1.02282064151355,0.211244799,1.00011612155497,2.00861217298412,2.01007125198546,1.03138477677161,0
